sheet_sources,track_present,crash_present,flight_no,route,aircraft_no,aircraft_type,time_local_cst,time_utc,unix_time,longitude,latitude,altitude_ft,altitude_m,ground_speed_kn,ground_speed_kph,vertical_speed_fpm,vertical_speed_fpm_calc,heading_deg,squawk,fr24_match,fr24_time_delta_s,fr24_time_utc,fr24_no_position,fr24_altitude_ft,fr24_speed_kn,fr24_track_deg,fr24_vspeed_fpm
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:59:36,2022-03-21T05:59:36Z,1647842376.000,107.971512,23.747129,29100,8869.679688,463,857.476013,-64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:59:38,2022-03-21T05:59:38Z,1647842378.000,107.977547,23.746811,29100,8869.679688,463,857.476013,-64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:59:42,2022-03-21T05:59:42Z,1647842382.000,107.986862,23.746349,29100,8869.679688,463,857.476013,0,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:59:43,2022-03-21T05:59:43Z,1647842383.000,107.989227,23.746201,29100,8869.679688,463,857.476013,0,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:59:46,2022-03-21T05:59:46Z,1647842386.000,107.996223,23.74585,29100,8869.679688,463,857.476013,0,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:59:49,2022-03-21T05:59:49Z,1647842389.000,108.003166,23.74551,29100,8869.679688,462,855.624023,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:59:50,2022-03-21T05:59:50Z,1647842390.000,108.005524,23.74539,29100,8869.679688,462,855.624023,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:59:53,2022-03-21T05:59:53Z,1647842393.000,108.012032,23.745029,29100,8869.679688,462,855.624023,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:59:56,2022-03-21T05:59:56Z,1647842396.000,108.019028,23.744671,29100,8869.679688,462,855.624023,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:59:57,2022-03-21T05:59:57Z,1647842397.000,108.020889,23.74457,29100,8869.679688,462,855.624023,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:01,2022-03-21T06:00:01Z,1647842401.000,108.03022,23.744061,29100,8869.679688,462,855.624023,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:02,2022-03-21T06:00:02Z,1647842402.000,108.032532,23.743971,29100,8869.679688,462,855.624023,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:06,2022-03-21T06:00:06Z,1647842406.000,108.04142,23.7435,29100,8869.679688,462,855.624023,-64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:07,2022-03-21T06:00:07Z,1647842407.000,108.043716,23.74338,29100,8869.679688,462,855.624023,-64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:11,2022-03-21T06:00:11Z,1647842411.000,108.053032,23.74287,29100,8869.679688,462,855.624023,-64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:12,2022-03-21T06:00:12Z,1647842412.000,108.055359,23.74276,29100,8869.679688,462,855.624023,-64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:14,2022-03-21T06:00:14Z,1647842414.000,108.06002,23.742531,29100,8869.679688,462,855.624023,-64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:16,2022-03-21T06:00:16Z,1647842416.000,108.064682,23.74229,29100,8869.679688,462,855.624023,-64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:19,2022-03-21T06:00:19Z,1647842419.000,108.071648,23.741911,29100,8869.679688,462,855.624023,0,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:21,2022-03-21T06:00:21Z,1647842421.000,108.076317,23.74168,29100,8869.679688,462,855.624023,0,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:23,2022-03-21T06:00:23Z,1647842423.000,108.080948,23.741461,29100,8869.679688,462,855.624023,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:28,2022-03-21T06:00:28Z,1647842428.000,108.09214,23.74086,29100,8869.679688,462,855.624023,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:31,2022-03-21T06:00:31Z,1647842431.000,108.100029,23.74048,29100,8869.679688,462,855.624023,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:35,2022-03-21T06:00:35Z,1647842435.000,108.108879,23.73999,29100,8869.679688,461,853.771973,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:36,2022-03-21T06:00:36Z,1647842436.000,108.111221,23.73987,29100,8869.679688,461,853.771973,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:40,2022-03-21T06:00:40Z,1647842440.000,108.120499,23.739361,29100,8869.679688,461,853.771973,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:46,2022-03-21T06:00:46Z,1647842446.000,108.134438,23.738661,29100,8869.679688,461,853.771973,0,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:49,2022-03-21T06:00:49Z,1647842449.000,108.141434,23.738251,29100,8869.679688,461,853.771973,0,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:00:52,2022-03-21T06:00:52Z,1647842452.000,108.150238,23.73778,29100,8869.679688,461,853.771973,0,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:01:42,2022-03-21T06:01:42Z,1647842502.000,108.266273,23.7314,29100,8869.679688,460,851.919983,-64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:01:48,2022-03-21T06:01:48Z,1647842508.000,108.280212,23.73061,29100,8869.679688,460,851.919983,-64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:02:43,2022-03-21T06:02:43Z,1647842563.000,108.407799,23.72337,29100,8869.679688,461,853.771973,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:02:46,2022-03-21T06:02:46Z,1647842566.000,108.414307,23.723009,29100,8869.679688,461,853.771973,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:02:47,2022-03-21T06:02:47Z,1647842567.000,108.416656,23.722879,29100,8869.679688,461,853.771973,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:02:48,2022-03-21T06:02:48Z,1647842568.000,108.418991,23.722731,29100,8869.679688,461,853.771973,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:02:51,2022-03-21T06:02:51Z,1647842571.000,108.425453,23.72237,29100,8869.679688,461,853.771973,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:02:53,2022-03-21T06:02:53Z,1647842573.000,108.430122,23.72209,29100,8869.679688,461,853.771973,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:02:54,2022-03-21T06:02:54Z,1647842574.000,108.431961,23.722,29100,8869.679688,461,853.771973,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:02:57,2022-03-21T06:02:57Z,1647842577.000,108.439377,23.72154,29100,8869.679688,461,853.771973,0,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:02:59,2022-03-21T06:02:59Z,1647842579.000,108.444061,23.72127,29100,8869.679688,461,853.771973,0,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:03:01,2022-03-21T06:03:01Z,1647842581.000,108.448692,23.720989,29100,8869.679688,461,853.771973,0,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:03:44,2022-03-21T06:03:44Z,1647842624.000,108.549271,23.71529,29100,8869.679688,461,853.771973,0,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:05:15,2022-03-21T06:05:15Z,1647842715.000,108.758087,23.70314,29100,8869.679688,458,848.216003,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:05:18,2022-03-21T06:05:18Z,1647842718.000,108.764961,23.702721,29100,8869.679688,458,848.216003,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:05:23,2022-03-21T06:05:23Z,1647842723.000,108.776001,23.70207,29100,8869.679688,458,848.216003,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:05:40,2022-03-21T06:05:40Z,1647842740.000,108.814613,23.699789,29100,8869.679688,458,848.216003,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:05:47,2022-03-21T06:05:47Z,1647842747.000,108.83255,23.69875,29100,8869.679688,458,848.216003,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:05:51,2022-03-21T06:05:51Z,1647842751.000,108.841293,23.69821,29100,8869.679688,458,848.216003,64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:05:54,2022-03-21T06:05:54Z,1647842754.000,108.847717,23.69784,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:05:55,2022-03-21T06:05:55Z,1647842755.000,108.850052,23.697689,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:05:57,2022-03-21T06:05:57Z,1647842757.000,108.854622,23.69742,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:05:58,2022-03-21T06:05:58Z,1647842758.000,108.856941,23.697281,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:05:59,2022-03-21T06:05:59Z,1647842759.000,108.8592,23.69714,29100,8869.679688,457,846.364014,-64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:02,2022-03-21T06:06:02Z,1647842762.000,108.866119,23.69672,29100,8869.679688,457,846.364014,-64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:03,2022-03-21T06:06:03Z,1647842763.000,108.868408,23.69659,29100,8869.679688,457,846.364014,-64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:04,2022-03-21T06:06:04Z,1647842764.000,108.870728,23.69644,29100,8869.679688,457,846.364014,-64,0,94,2101,nearest,0.768,2022-03-21 06:06:04Z.768,P,29100,457,93,-64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:17,2022-03-21T06:06:17Z,1647842777.000,108.900162,23.69467,29100,8869.679688,457,846.364014,-64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:19,2022-03-21T06:06:19Z,1647842779.000,108.905663,23.69434,29100,8869.679688,457,846.364014,-64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:23,2022-03-21T06:06:23Z,1647842783.000,108.914879,23.69379,29100,8869.679688,457,846.364014,64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:25,2022-03-21T06:06:25Z,1647842785.000,108.918556,23.69355,29100,8869.679688,457,846.364014,64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:26,2022-03-21T06:06:26Z,1647842786.000,108.920372,23.69346,29100,8869.679688,457,846.364014,64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:27,2022-03-21T06:06:27Z,1647842787.000,108.922684,23.6933,29100,8869.679688,457,846.364014,64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:28,2022-03-21T06:06:28Z,1647842788.000,108.926392,23.693069,29100,8869.679688,457,846.364014,64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:29,2022-03-21T06:06:29Z,1647842789.000,108.928223,23.69298,29100,8869.679688,457,846.364014,64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:30,2022-03-21T06:06:30Z,1647842790.000,108.929604,23.6929,29100,8869.679688,457,846.364014,64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:31,2022-03-21T06:06:31Z,1647842791.000,108.933723,23.692659,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:32,2022-03-21T06:06:32Z,1647842792.000,108.935089,23.692579,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:33,2022-03-21T06:06:33Z,1647842793.000,108.936508,23.692471,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:34,2022-03-21T06:06:34Z,1647842794.000,108.939697,23.692301,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:37,2022-03-21T06:06:37Z,1647842797.000,108.946632,23.691879,29100,8869.679688,457,846.364014,-64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:38,2022-03-21T06:06:38Z,1647842798.000,108.947998,23.69178,29100,8869.679688,457,846.364014,-64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:39,2022-03-21T06:06:39Z,1647842799.000,108.950302,23.69165,29100,8869.679688,457,846.364014,-128,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:40,2022-03-21T06:06:40Z,1647842800.000,108.953087,23.691469,29100,8869.679688,457,846.364014,-128,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:41,2022-03-21T06:06:41Z,1647842801.000,108.954933,23.69138,29100,8869.679688,457,846.364014,-128,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:42,2022-03-21T06:06:42Z,1647842802.000,108.957222,23.691231,29100,8869.679688,457,846.364014,-128,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:43,2022-03-21T06:06:43Z,1647842803.000,108.959503,23.691099,29100,8869.679688,457,846.364014,-64,0,94,2101,nearest,0.752,2022-03-21 06:06:43Z.752,P,29100,457,93,-128
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:44,2022-03-21T06:06:44Z,1647842804.000,108.96183,23.69095,29100,8869.679688,457,846.364014,-64,0,94,2101,nearest,0.248,2022-03-21 06:06:43Z.752,P,29100,457,93,-128
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:45,2022-03-21T06:06:45Z,1647842805.000,108.96505,23.690729,29100,8869.679688,457,846.364014,-64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:46,2022-03-21T06:06:46Z,1647842806.000,108.966881,23.690639,29100,8869.679688,457,846.364014,-64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:47,2022-03-21T06:06:47Z,1647842807.000,108.970589,23.690411,29100,8869.679688,457,846.364014,-64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:48,2022-03-21T06:06:48Z,1647842808.000,108.971939,23.69034,29100,8869.679688,457,846.364014,-64,0,94,2101,nearest,0.972,2022-03-21 06:06:48Z.972,P,29100,457,93,-64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:49,2022-03-21T06:06:49Z,1647842809.000,108.974251,23.690189,29100,8869.679688,457,846.364014,0,0,94,2101,nearest,0.028,2022-03-21 06:06:48Z.972,P,29100,457,93,-64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:50,2022-03-21T06:06:50Z,1647842810.000,108.976547,23.69006,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:51,2022-03-21T06:06:51Z,1647842811.000,108.978882,23.689911,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:52,2022-03-21T06:06:52Z,1647842812.000,108.981163,23.689779,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:53,2022-03-21T06:06:53Z,1647842813.000,108.984383,23.68959,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:54,2022-03-21T06:06:54Z,1647842814.000,108.985291,23.689541,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:55,2022-03-21T06:06:55Z,1647842815.000,108.98764,23.68936,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:56,2022-03-21T06:06:56Z,1647842816.000,108.989449,23.68927,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:57,2022-03-21T06:06:57Z,1647842817.000,108.991753,23.689131,29100,8869.679688,457,846.364014,0,0,94,2101,nearest,0.672,2022-03-21 06:06:57Z.672,P,29100,457,93,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:58,2022-03-21T06:06:58Z,1647842818.000,108.994072,23.68899,29100,8869.679688,457,846.364014,0,0,94,2101,nearest,0.328,2022-03-21 06:06:57Z.672,P,29100,457,93,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:06:59,2022-03-21T06:06:59Z,1647842819.000,108.996384,23.68886,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:00,2022-03-21T06:07:00Z,1647842820.000,108.99868,23.688709,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:01,2022-03-21T06:07:01Z,1647842821.000,109.002357,23.68848,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:02,2022-03-21T06:07:02Z,1647842822.000,109.003288,23.688431,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:03,2022-03-21T06:07:03Z,1647842823.000,109.005577,23.688311,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:04,2022-03-21T06:07:04Z,1647842824.000,109.007851,23.68815,29100,8869.679688,457,846.364014,0,0,94,2101,nearest,0.156,2022-03-21 06:07:04Z.156,P,29100,457,93,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:05,2022-03-21T06:07:05Z,1647842825.000,109.011993,23.687901,29100,8869.679688,457,846.364014,0,0,94,2101,nearest,0.844,2022-03-21 06:07:04Z.156,P,29100,457,93,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:07,2022-03-21T06:07:07Z,1647842827.000,109.015709,23.68767,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:08,2022-03-21T06:07:08Z,1647842828.000,109.018013,23.68755,29100,8869.679688,457,846.364014,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:09,2022-03-21T06:07:09Z,1647842829.000,109.020279,23.687389,29100,8869.679688,457,846.364014,0,0,94,2101,nearest,0.670,2022-03-21 06:07:09Z.670,P,29100,457,93,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:10,2022-03-21T06:07:10Z,1647842830.000,109.022118,23.6873,29100,8869.679688,457,846.364014,0,0,94,2101,nearest,0.330,2022-03-21 06:07:09Z.670,P,29100,457,93,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:11,2022-03-21T06:07:11Z,1647842831.000,109.025368,23.68708,29100,8869.679688,458,848.216003,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:12,2022-03-21T06:07:12Z,1647842832.000,109.027657,23.686939,29100,8869.679688,458,848.216003,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:13,2022-03-21T06:07:13Z,1647842833.000,109.030411,23.68675,29100,8869.679688,458,848.216003,64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:14,2022-03-21T06:07:14Z,1647842834.000,109.031319,23.68671,29100,8869.679688,458,848.216003,64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:16,2022-03-21T06:07:16Z,1647842836.000,109.035469,23.68648,29100,8869.679688,458,848.216003,64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:17,2022-03-21T06:07:17Z,1647842837.000,109.037781,23.68634,29100,8869.679688,458,848.216003,64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:18,2022-03-21T06:07:18Z,1647842838.000,109.040077,23.686199,29100,8869.679688,458,848.216003,64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:19,2022-03-21T06:07:19Z,1647842839.000,109.042358,23.68602,29100,8869.679688,458,848.216003,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:20,2022-03-21T06:07:20Z,1647842840.000,109.044701,23.685921,29100,8869.679688,458,848.216003,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:22,2022-03-21T06:07:22Z,1647842842.000,109.049263,23.685591,29100,8869.679688,458,848.216003,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:23,2022-03-21T06:07:23Z,1647842843.000,109.051559,23.685471,29100,8869.679688,458,848.216003,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:24,2022-03-21T06:07:24Z,1647842844.000,109.053871,23.68531,29100,8869.679688,458,848.216003,0,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:25,2022-03-21T06:07:25Z,1647842845.000,109.05619,23.6852,29100,8869.679688,458,848.216003,-64,0,94,2101,nearest,0.652,2022-03-21 06:07:25Z.652,P,29100,458,93,-64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:26,2022-03-21T06:07:26Z,1647842846.000,109.058479,23.68503,29100,8869.679688,458,848.216003,-64,0,93,2101,nearest,0.348,2022-03-21 06:07:25Z.652,P,29100,458,93,-64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:27,2022-03-21T06:07:27Z,1647842847.000,109.060287,23.68494,29100,8869.679688,458,848.216003,-64,0,93,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:28,2022-03-21T06:07:28Z,1647842848.000,109.064911,23.68466,29100,8869.679688,457,846.364014,-64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:29,2022-03-21T06:07:29Z,1647842849.000,109.067177,23.684509,29100,8869.679688,457,846.364014,-64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:30,2022-03-21T06:07:30Z,1647842850.000,109.069519,23.68438,29100,8869.679688,456,844.512024,0,0,94,2101,nearest,0.426,2022-03-21 06:07:30Z.426,P,29100,456,93,-64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:31,2022-03-21T06:07:31Z,1647842851.000,109.071808,23.684231,29100,8869.679688,456,844.512024,64,0,94,2101,nearest,0.574,2022-03-21 06:07:30Z.426,P,29100,456,93,-64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:32,2022-03-21T06:07:32Z,1647842852.000,109.072723,23.684191,29100,8869.679688,456,844.512024,64,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:33,2022-03-21T06:07:33Z,1647842853.000,109.076393,23.68396,29100,8869.679688,456,844.512024,192,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:36,2022-03-21T06:07:36Z,1647842856.000,109.081444,23.68364,29100,8869.679688,456,844.512024,192,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:37,2022-03-21T06:07:37Z,1647842857.000,109.084679,23.68346,29100,8869.679688,456,844.512024,192,0,94,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:07:41,2022-03-21T06:07:41Z,1647842861.000,109.092918,23.682949,29125,8877.299805,456,844.512024,192,375.00003,94,2101,none,,,,,,,
