sheet_sources,track_present,crash_present,flight_no,route,aircraft_no,aircraft_type,time_local_cst,time_utc,unix_time,longitude,latitude,altitude_ft,altitude_m,ground_speed_kn,ground_speed_kph,vertical_speed_fpm,vertical_speed_fpm_calc,heading_deg,squawk,fr24_match,fr24_time_delta_s,fr24_time_utc,fr24_no_position,fr24_altitude_ft,fr24_speed_kn,fr24_track_deg,fr24_vspeed_fpm,fdr_overlap,fdr_offset_s,fdr_time_abs,seconds_to_fdr_end,fdr_time_local_cst,fdr_altitude_press,fdr_altitude_press_quality,fdr_ground_spd,fdr_ground_spd_quality,fdr_heading,fdr_heading_quality,fdr_pitch_angle,fdr_pitch_angle_quality,fdr_roll_angle,fdr_roll_angle_quality,fdr_roll_rate,fdr_roll_rate_quality,fdr_absolute_roll_rate,fdr_absolute_roll_rate_quality,fdr_yaw_rate,fdr_yaw_rate_quality,fdr_accel_vert,fdr_accel_vert_quality,fdr_accel_long,fdr_accel_long_quality,fdr_accel_lat,fdr_accel_lat_quality,fdr_ctrl_col_pos_l,fdr_ctrl_col_pos_l_quality,fdr_ctrl_whl_pos_l,fdr_ctrl_whl_pos_l_quality,fdr_elevator_l,fdr_elevator_l_quality,fdr_elevator_r,fdr_elevator_r_quality,fdr_aileron_l,fdr_aileron_l_quality,fdr_aileron_r,fdr_aileron_r_quality,fdr_rudder,fdr_rudder_quality,fdr_eng1_fuel_flow,fdr_eng1_fuel_flow_quality,fdr_eng2_fuel_flow,fdr_eng2_fuel_flow_quality,fdr_eng1_n1,fdr_eng1_n1_quality,fdr_eng2_n1,fdr_eng2_n1_quality,fdr_eng1_n2_actual,fdr_eng1_n2_actual_quality,fdr_eng2_n2_actual,fdr_eng2_n2_actual_quality,fdr_eng1_cutoff_sw,fdr_eng1_cutoff_sw_quality,fdr_eng2_cutoff_sw,fdr_eng2_cutoff_sw_quality
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:38,2022-03-21T06:18:38Z,1647843518.000,110.568199,23.39502,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288830.4,147.1391,2022-03-21 14:18:38,29103.2484,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.53,interpolated,-0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.991346,interpolated,0.049,observed,-0.0121,observed,0.26,observed,2.11,observed,-4.35,observed,-3.9,observed,-2.3,observed,3.71,observed,-1,interpolated,,missing,2624,interpolated,,missing,83.962452,interpolated,92.625,interpolated,92.625,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:39,2022-03-21T06:18:39Z,1647843519.000,110.57048,23.39464,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288831.4,146.1391,2022-03-21 14:18:39,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2624,interpolated,,missing,83.958774,interpolated,92.625,interpolated,92.625,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:40,2022-03-21T06:18:40Z,1647843520.000,110.572746,23.394291,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288832.4,145.1391,2022-03-21 14:18:40,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0.982993,interpolated,0.049,observed,-0.0142,observed,0.29,observed,2.46,observed,-4.41,observed,-3.95,observed,-2.39,observed,3.76,observed,,missing,,missing,2624,interpolated,,missing,83.898774,interpolated,92.625,interpolated,92.625,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:41,2022-03-21T06:18:41Z,1647843521.000,110.574997,23.3939,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288833.4,144.1391,2022-03-21 14:18:41,29102,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,0,interpolated,0,interpolated,0.989046,interpolated,0.049,observed,-0.0142,observed,0.26,observed,2.46,observed,-4.35,observed,-3.95,observed,-2.39,observed,3.76,observed,-1,interpolated,2640,interpolated,2624,interpolated,84,interpolated,83.88,interpolated,92.625,interpolated,92.573537,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:42,2022-03-21T06:18:42Z,1647843522.000,110.576782,23.39362,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288834.4,143.1391,2022-03-21 14:18:42,29101.2484,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,-0.02365,interpolated,-0.03784,interpolated,0.9905,interpolated,0.049,observed,-0.0142,observed,0.26,observed,2.46,observed,-4.41,observed,-3.95,observed,-2.34,observed,3.76,observed,-1,interpolated,2640,interpolated,2613.412798,interpolated,84,interpolated,83.88,interpolated,92.625,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:43,2022-03-21T06:18:43Z,1647843523.000,110.579529,23.39315,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288835.4,142.1391,2022-03-21 14:18:43,29102,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,-0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.9859,interpolated,0.049,observed,-0.0142,observed,0.29,observed,2.46,observed,-4.3,observed,-3.95,observed,-2.34,observed,3.76,observed,-1,interpolated,2637.412798,interpolated,2618.587202,interpolated,83.977548,interpolated,83.88,interpolated,92.625,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:44,2022-03-21T06:18:44Z,1647843524.000,110.581787,23.39278,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288836.4,141.1391,2022-03-21 14:18:44,29102.7516,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,-0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.9905,interpolated,0.049,observed,-0.0121,observed,0.26,observed,2.46,observed,-4.35,observed,-3.95,observed,-2.34,observed,3.76,observed,-1,interpolated,2626.587202,interpolated,2613.412798,interpolated,83.88,interpolated,83.962452,interpolated,92.511037,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:45,2022-03-21T06:18:45Z,1647843525.000,110.58358,23.3925,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288837.4,140.1391,2022-03-21 14:18:45,29102,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,-0.03885,interpolated,-0.06216,interpolated,0.987354,interpolated,0.049,observed,-0.0142,observed,0.29,observed,2.46,observed,-4.41,observed,-3.95,observed,-2.39,observed,3.76,observed,-1,interpolated,2637.412798,interpolated,2597.412798,interpolated,83.88,interpolated,83.917548,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:46,2022-03-21T06:18:46Z,1647843526.000,110.585838,23.39213,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288838.4,139.1391,2022-03-21 14:18:46,29102,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,0,interpolated,0,interpolated,0.9859,interpolated,0.049,observed,-0.0142,observed,0.29,observed,2.46,observed,-4.35,observed,-3.95,observed,-2.39,observed,3.76,observed,-1,interpolated,,missing,2602.587202,interpolated,,missing,83.88,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:47,2022-03-21T06:18:47Z,1647843527.000,110.588127,23.391769,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288839.4,138.1391,2022-03-21 14:18:47,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2608,interpolated,,missing,83.88,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:48,2022-03-21T06:18:48Z,1647843528.000,110.590363,23.39138,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288840.4,137.1391,2022-03-21 14:18:48,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0.9859,interpolated,0.049,observed,-0.0142,observed,0.29,observed,2.46,observed,-4.41,observed,-3.95,observed,-2.39,observed,3.76,observed,,missing,,missing,2608,interpolated,,missing,83.88,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:49,2022-03-21T06:18:49Z,1647843529.000,110.592621,23.391041,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288841.4,136.1391,2022-03-21 14:18:49,29102,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,-0.14408,interpolated,0,interpolated,0,interpolated,0.9859,interpolated,0.049,observed,-0.0142,observed,0.29,observed,2.81,observed,-4.35,observed,-3.95,observed,-2.49,observed,3.86,observed,-1,interpolated,2610.587202,interpolated,2608,interpolated,83.75,interpolated,83.88,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:50,2022-03-21T06:18:50Z,1647843530.000,110.594887,23.39068,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288842.4,135.1391,2022-03-21 14:18:50,29102,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.18,interpolated,-0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.9928,interpolated,0.049,observed,-0.0162,observed,0.29,observed,3.16,observed,-4.35,observed,-3.95,observed,-2.49,observed,3.91,observed,-1,interpolated,2624,interpolated,2608,interpolated,83.75,interpolated,83.88,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:51,2022-03-21T06:18:51Z,1647843531.000,110.598068,23.390169,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288843.4,134.1391,2022-03-21 14:18:51,29100.2484,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.18,interpolated,-0.04408,interpolated,0,interpolated,0,interpolated,0.989654,interpolated,0.049,observed,-0.0142,observed,0.29,observed,3.52,observed,-4.35,observed,-3.9,observed,-2.59,observed,4,observed,-1,interpolated,2624,interpolated,2608,interpolated,83.75,interpolated,83.790677,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:52,2022-03-21T06:18:52Z,1647843532.000,110.600327,23.389799,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288844.4,133.1391,2022-03-21 14:18:52,29101,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.18,interpolated,0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.9882,interpolated,0.049,observed,-0.0162,observed,0.29,observed,3.16,observed,-4.41,observed,-3.9,observed,-2.49,observed,3.91,observed,-1,interpolated,2624,interpolated,2597.412798,interpolated,83.75,interpolated,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:53,2022-03-21T06:18:53Z,1647843533.000,110.602112,23.389469,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288845.4,132.1391,2022-03-21 14:18:53,29101,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.262076,interpolated,0.05592,interpolated,-0.0625,interpolated,-0.1,interpolated,0.9882,interpolated,0.049,observed,-0.0142,observed,0.29,observed,2.81,observed,-4.35,observed,-3.95,observed,-2.49,observed,3.91,observed,-1,interpolated,2621.412798,interpolated,2602.587202,interpolated,83.727548,interpolated,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:54,2022-03-21T06:18:54Z,1647843534.000,110.604408,23.389111,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288846.4,131.1391,2022-03-21 14:18:54,29100.2484,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,-0.04408,interpolated,0,interpolated,0,interpolated,0.9859,interpolated,0.049,observed,-0.0142,observed,0.29,observed,3.16,observed,-4.35,observed,-3.95,observed,-2.49,observed,3.91,observed,-1,interpolated,,missing,2597.412798,interpolated,,missing,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:55,2022-03-21T06:18:55Z,1647843535.000,110.606209,23.38884,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288847.4,130.1391,2022-03-21 14:18:55,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2592,interpolated,,missing,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:56,2022-03-21T06:18:56Z,1647843536.000,110.60939,23.388309,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288848.4,129.1391,2022-03-21 14:18:56,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0.986746,interpolated,0.049,observed,-0.0142,observed,0.29,observed,2.46,observed,-4.3,observed,-3.95,observed,-2.39,observed,3.81,observed,,missing,,missing,2592,interpolated,,missing,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:57,2022-03-21T06:18:57Z,1647843537.000,110.611649,23.38797,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288849.4,128.1391,2022-03-21 14:18:57,29099.7516,interpolated,456,interpolated,101.6,interpolated,2.565192,interpolated,0.53,interpolated,0,interpolated,-0.0625,interpolated,-0.1,interpolated,0.987593,interpolated,0.049,observed,-0.0142,observed,0.29,observed,2.46,observed,-4.35,observed,-3.95,observed,-2.39,observed,3.76,observed,-1,interpolated,2608,interpolated,2602.587202,interpolated,83.75,interpolated,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:58,2022-03-21T06:18:58Z,1647843538.000,110.613907,23.38756,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288850.4,127.1391,2022-03-21 14:18:58,29099.7516,interpolated,456,interpolated,101.6,interpolated,2.64,interpolated,0.53,interpolated,0,interpolated,-0.03885,interpolated,-0.06216,interpolated,0.991346,interpolated,0.049,observed,-0.0142,observed,0.26,observed,2.46,observed,-4.35,observed,-3.9,observed,-2.34,observed,3.76,observed,-1,interpolated,2608,interpolated,2608,interpolated,83.75,interpolated,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:18:59,2022-03-21T06:18:59Z,1647843539.000,110.61525,23.387369,29100,8869.679688,456,844.512024,0,0,100,2101,nearest,0.025,2022-03-21 06:18:59Z.025,N,29100,458,99,0,1,1647554687.600,288851.4,126.1391,2022-03-21 14:18:59,29099.2484,interpolated,456,interpolated,101.6,interpolated,2.64,interpolated,0.53,interpolated,0,interpolated,-0.03885,interpolated,-0.06216,interpolated,0.991346,interpolated,0.049,observed,-0.0142,observed,0.26,observed,2.11,observed,-4.35,observed,-3.95,observed,-2.3,observed,3.71,observed,-1,interpolated,2610.587202,interpolated,2597.412798,interpolated,83.75,interpolated,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:00,2022-03-21T06:19:00Z,1647843540.000,110.617989,23.386921,29100,8869.679688,456,844.512024,0,0,100,2101,nearest,0.514,2022-03-21 06:19:00Z.514,P,29100,456,99,0,1,1647554687.600,288852.4,125.1391,2022-03-21 14:19:00,29100,interpolated,456,interpolated,101.6,interpolated,2.64,interpolated,0.612076,interpolated,0,interpolated,-0.0625,interpolated,-0.1,interpolated,0.9928,interpolated,0.0469,observed,-0.0142,observed,0.26,observed,2.11,observed,-4.41,observed,-3.95,observed,-2.25,observed,3.66,observed,-1,interpolated,2624,interpolated,2592,interpolated,83.75,interpolated,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:01,2022-03-21T06:19:01Z,1647843541.000,110.620216,23.386539,29100,8869.679688,456,844.512024,0,0,100,2101,nearest,0.486,2022-03-21 06:19:00Z.514,P,29100,456,99,0,1,1647554687.600,288853.4,124.1391,2022-03-21 14:19:01,29099.2484,interpolated,456,interpolated,101.6,interpolated,2.64,interpolated,0.53,interpolated,-0.1,interpolated,0,interpolated,0,interpolated,0.9928,interpolated,0.049,observed,-0.0142,observed,0.26,observed,2.11,observed,-4.35,observed,-3.95,observed,-2.25,observed,3.66,observed,-1,interpolated,2624,interpolated,2602.587202,interpolated,83.75,interpolated,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:02,2022-03-21T06:19:02Z,1647843542.000,110.62249,23.386181,29100,8869.679688,456,844.512024,0,0,100,2101,nearest,0.024,2022-03-21 06:19:01Z.976,N,29100,458,99,-32,1,1647554687.600,288854.4,123.1391,2022-03-21 14:19:02,29100,interpolated,456,interpolated,101.6,interpolated,2.64,interpolated,0.53,interpolated,-0.1,interpolated,0,interpolated,0,interpolated,0.9928,interpolated,0.049,observed,-0.0142,observed,0.26,observed,2.11,observed,-4.35,observed,-3.95,observed,-2.3,observed,3.66,observed,-1,interpolated,,missing,2608,interpolated,,missing,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:03,2022-03-21T06:19:03Z,1647843543.000,110.624748,23.385799,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288855.4,122.1391,2022-03-21 14:19:03,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2608,interpolated,,missing,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:04,2022-03-21T06:19:04Z,1647843544.000,110.627029,23.38545,29100,8869.679688,456,844.512024,0,0,100,2101,none,,,,,,,,1,1647554687.600,288856.4,121.1391,2022-03-21 14:19:04,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0.987593,interpolated,0.0469,observed,-0.0142,observed,0.24,observed,2.11,observed,-4.41,observed,-3.95,observed,-2.3,observed,3.71,observed,,missing,,missing,2608,interpolated,,missing,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:05,2022-03-21T06:19:05Z,1647843545.000,110.62973,23.384991,29100,8869.679688,456,844.512024,0,0,100,2101,nearest,0.304,2022-03-21 06:19:05Z.304,N,29100,456,99,0,1,1647554687.600,288857.4,120.1391,2022-03-21 14:19:05,29100,interpolated,456,interpolated,101.6,interpolated,2.64,interpolated,0.53,interpolated,-0.04408,interpolated,-0.0625,interpolated,-0.1,interpolated,0.9882,interpolated,0.0469,observed,-0.0142,observed,0.24,observed,2.11,observed,-4.41,observed,-4,observed,-2.34,observed,3.66,observed,-1,interpolated,2608,interpolated,2608,interpolated,83.75,interpolated,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:06,2022-03-21T06:19:06Z,1647843546.000,110.632019,23.38463,29100,8869.679688,456,844.512024,0,0,100,2101,nearest,0.696,2022-03-21 06:19:05Z.304,N,29100,456,99,0,1,1647554687.600,288858.4,119.1391,2022-03-21 14:19:06,29100.7516,interpolated,456,interpolated,101.6,interpolated,2.64,interpolated,0.53,interpolated,0,interpolated,0,interpolated,0,interpolated,0.989046,interpolated,0.049,observed,-0.0142,observed,0.24,observed,2.11,observed,-4.35,observed,-4.05,observed,-2.3,observed,3.71,observed,-1,interpolated,2608,interpolated,2608,interpolated,83.75,interpolated,83.75,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:07,2022-03-21T06:19:07Z,1647843547.000,110.633369,23.384399,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.645,2022-03-21 06:19:07Z.645,P,29100,456,99,32,1,1647554687.600,288859.4,118.1391,2022-03-21 14:19:07,29100,interpolated,456,interpolated,101.6,interpolated,2.64,interpolated,0.53,interpolated,-0.1,interpolated,0,interpolated,0,interpolated,0.989654,interpolated,0.049,observed,-0.0142,observed,0.24,observed,2.11,observed,-4.41,observed,-3.95,observed,-2.3,observed,3.71,observed,-1,interpolated,2610.587202,interpolated,2597.412798,interpolated,83.75,interpolated,83.667548,interpolated,92.5,interpolated,92.448537,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:08,2022-03-21T06:19:08Z,1647843548.000,110.635628,23.384029,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.355,2022-03-21 06:19:07Z.645,P,29100,456,99,32,1,1647554687.600,288860.4,117.1391,2022-03-21 14:19:08,29099.2484,interpolated,456,interpolated,101.6,interpolated,2.64,interpolated,0.35,interpolated,0,interpolated,0,interpolated,0,interpolated,0.9859,interpolated,0.049,observed,-0.0142,observed,0.24,observed,2.11,observed,-4.41,observed,-3.95,observed,-2.34,observed,3.71,observed,-1,interpolated,2624,interpolated,2592,interpolated,83.75,interpolated,83.63,interpolated,92.5,interpolated,92.426463,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:09,2022-03-21T06:19:09Z,1647843549.000,110.637871,23.383671,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.534,2022-03-21 06:19:09Z.534,P,29100,457,100,0,1,1647554687.600,288861.4,116.1391,2022-03-21 14:19:09,29100.2484,interpolated,456,interpolated,101.6,interpolated,2.64,interpolated,0.53,interpolated,0,interpolated,-0.0625,interpolated,-0.1,interpolated,0.989046,interpolated,0.049,observed,-0.0142,observed,0.24,observed,2.11,observed,-4.46,observed,-4.05,observed,-2.3,observed,3.71,observed,-1,interpolated,2624,interpolated,2592,interpolated,83.727548,interpolated,83.63,interpolated,92.5,interpolated,92.5,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:10,2022-03-21T06:19:10Z,1647843550.000,110.64016,23.383329,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.466,2022-03-21 06:19:09Z.534,P,29100,457,100,0,1,1647554687.600,288862.4,115.1391,2022-03-21 14:19:10,29100,interpolated,456,interpolated,101.6,interpolated,2.64,interpolated,0.53,interpolated,-0.1,interpolated,-0.02365,interpolated,-0.03784,interpolated,0.989046,interpolated,0.0469,observed,-0.0142,observed,0.22,observed,2.11,observed,-4.41,observed,-4,observed,-2.3,observed,3.66,observed,-1,interpolated,,missing,2592,interpolated,,missing,83.63,interpolated,92.5,interpolated,92.448537,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:11,2022-03-21T06:19:11Z,1647843551.000,110.64241,23.382931,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.040,2022-03-21 06:19:10Z.960,P,29100,457,100,0,1,1647554687.600,288863.4,114.1391,2022-03-21 14:19:11,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2592,interpolated,,missing,83.63,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:12,2022-03-21T06:19:12Z,1647843552.000,110.644676,23.38258,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288864.4,113.1391,2022-03-21 14:19:12,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0.9859,interpolated,0.0469,observed,-0.0121,observed,0.22,observed,2.11,observed,-4.46,observed,-4.05,observed,-2.3,observed,3.66,observed,,missing,,missing,2592,interpolated,,missing,83.63,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:13,2022-03-21T06:19:13Z,1647843553.000,110.646957,23.3822,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288865.4,112.1391,2022-03-21 14:19:13,29101.2484,interpolated,456,interpolated,101.6,interpolated,2.64,interpolated,0.53,interpolated,0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.989046,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,2.11,observed,-4.46,observed,-4,observed,-2.25,observed,3.66,observed,-1,interpolated,2608,interpolated,2581.412798,interpolated,83.63,interpolated,83.63,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:14,2022-03-21T06:19:14Z,1647843554.000,110.649208,23.38184,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288866.4,111.1391,2022-03-21 14:19:14,29100.2484,interpolated,456,interpolated,101.6,interpolated,2.64,interpolated,0.53,interpolated,0,interpolated,0,interpolated,0,interpolated,0.9859,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,1.76,observed,-4.51,observed,-4.05,observed,-2.25,observed,3.62,observed,-1,interpolated,2608,interpolated,2586.587202,interpolated,83.63,interpolated,83.63,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
